smiles,pKa
COc1c(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)cccc1[N+](=O)[O-],8.61
COc1cc(N)cc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1OC,9.07
c1ccc2c(c1)CCC2N(c1ccc2ccccc2c1)C1CCc2ccccc21,0.25
C[C@H](C1CC1C(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.01
O=C(C[n+]1cccc2c3ccccc3ccc21)c1ccc(-c2ccccc2)cc1,11.25
COc1cc2c(cc1OC)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43,5.86
O=C1C[C@H]2OCC(S(=O)(=O)[O-])=C3CN4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,7.54
O=C1C[C@@H]2OCC=C3CN4CC[C@@]56c7ccccc7N1[C@H]5C2[C@@]3(S(=O)(=O)[O-])C[C@H]46,7.53
O=C1CC2OCC=C3C4CC5N(CCC56c5ccccc5N1C6C24)[C@H]3S(=O)(=O)[O-],3.2
Cc1cccc([P+](c2cccc(C)c2)(c2cccc(C)c2)C2c3ccccc3-c3ccccc32)c1,9.55
Cc1ccc([P+](c2ccc(C)cc2)(c2ccc(C)cc2)C2c3ccccc3-c3ccccc32)cc1,9.64
Cc1c(C)c2c(c(C)c1OP(=O)([O-])O)CCC(C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O2,9.44
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,8.6
CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,9.15
CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1cccc(NS(=O)(=O)c2ccc(N)cc2)c1,9.7
CC[C@H]1[C@H](CC2=N/C(=C/c3[nH]c(C[C@@H]4NC(=O)[C@H](CC)[C@H]4C)c(C)c3CCC(=O)[O-])C(CCC(=O)[O-])=C2C)NC(=O)[C@@H]1C,7.6
CC[C@@H]1OC(=O)[C@@H](C)[C@H](O)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H]([N+](C)(C)O)[C@@H]2O)[C@]2(C)C[C@H](C)C3(O[C@]1(C)C=C3C)O2,4.3
COc1ccc(/C(=C\C(=O)c2ccc(S(=O)(=O)[O-])cc2)CC(=O)c2ccc(S(=O)(=O)[O-])cc2)cc1S(=O)(=O)[O-],10.71
CCCCN(C(=O)c1cc([N+](=O)[O-])ccc1O)c1ccc(/N=N/c2ccc3c(c2)OCCOCCOCCOCCOCCO3)cc1,6.3
COC(=O)N1c2ccccc2[C@@]23CCN4CC=C[C@]5(CC[C@]12[C@](O)(C(=O)OC)C5O)[C@H]43,5.63
Cc1cc(C2(c3ccc(O)c(C)c3)OS(=O)(=O)c3c(Br)c(Br)c(Br)c(Br)c32)ccc1O,7.53
CCOCCn1c(CN2CCCN(CCCCn3cccn3)CC2)nc2ccccc21,9.2
CCOCCn1c(CN2CCC[NH+](CCCCn3cccn3)CC2)nc2ccccc21,4.9
CCN(CC)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,10.34
COc1cc([N+](=O)[O-])cc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1OC,8.7
CN(C)c1cccc2c(S(=O)(=O)[N-]CCN3CCNCCNCCNCC3)cccc12,11.8
CCCCCCCCCCCCCCCCCc1c2ccccc2nc2ccccc12,5.5
O=C1O[C@@H]([C@H](O)[C@@H](O)[C@@H](O)CO)C(O)=C1O,4.3
O=C1O[C@@H]([C@H](O)[C@@H](O)[C@@H](O)CO)C([O-])=C1O,12.0
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12.55
CCOC(=O)C(Cc1ccccc1)C(C)=O,11.81
CC(C)c1ccc(C(=O)/C=C/C(=O)O)cc1,3.4
COc1ccc(CC(C(C)=O)C(C)=O)cc1,10.57
O=C([O-])CCC(=O)C=C=Cc1ccccc1,13.3
CC(C)(/C=C/C(=O)O)c1cc(Br)ccc1O,4.46
CC(C)(/C=C/C(=O)[O-])c1cc(Br)ccc1O,10.0
N#CC(C#N)=NNc1ccc(CCCl)cc1,6.5
N#CC(C#N)=NNc1ccc(CCCl)cc1,-0.81
N#CC(C#N)=C(C#N)Nc1ccc(Br)cc1,4.45
N#CC(C#N)=NNc1ccccc1C(=O)O,6.7
N#CC(C#N)=NNc1ccccc1C(=O)O,-0.96
CC(=O)c1ccc(NN=C(C#N)C#N)cc1,5.85
CC(=O)c1ccc(NN=C(C#N)C#N)cc1,-0.77
C[C@H]([NH3+])C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-],6.76
C[C@H]([NH3+])C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)O,2.73
[NH3+]CCC(=O)NC(Cc1c[nH]cn1)C(=O)[O-],7.08
[NH3+]CCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-],6.89
[NH3+]CCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)[O-],6.74
[NH3+]CCC(=O)NC(Cc1c[nH]c[nH+]1)C(=O)O,2.96
[NH3+]CCC(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)O,2.7
[NH3+]CCC(=O)N[C@@H](Cc1c[nH+]c[nH]1)C(=O)O,2.63
C[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-],8.08
NCCC(=O)NC(Cc1c[nH]cn1)C(=O)[O-],9.48
NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-],9.61
NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)[O-],9.35
CN1CCCCCCN(C)CCCCCC1,9.24
[NH3+]C(CCc1ccc([N+](=O)[O-])cc1)C(=O)O,3.05
NC(CCc1ccc([N+](=O)[O-])cc1)C(=O)[O-],9.1
Cc1cc(C(O)=C(C#N)C#N)cc(C)c1O,2.55
CCCN(CCC)c1ccc([N+](=O)[O-])cc1,1.06
CN(C)Cc1ccc(C[NH+](C)C)c(O)c1O,6.39
CN(C)Cc1cc(C[NH+](C)C)cc(O)c1O,7.22
CCC(CC)C1(CC)C(=O)NC(=S)NC1=O,7.46
CCC(CC)C1(CC)C(=O)[N-]C(=S)NC1=O,12.36
CCN(CC)CC(=O)Nc1ccccc1C,7.95
CCN(CC)CC(=O)NCc1ccccc1,8.07
CCCNCC(=O)Nc1c(C)cccc1C,8.01
CCN(CC)CC(=O)Nc1ccc(C)cc1,8.13
CCCNC(C)C(=O)Nc1ccccc1C,7.32
Cc1cc(C[NH+](C)C)c(O)c(C[NH+](C)C)c1,6.45
CCN(CC)C(=S)NC(=O)c1ccccc1,8.45
C[NH+](C)Cc1cc(Cl)cc(C[NH+](C)C)c1O,5.2
C[NH+](C)Cc1cc(F)cc(C[NH+](C)C)c1O,5.77
CN(C)c1cccc(/C(=N\O)C(F)(F)F)c1,9.3
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,8.08
Cc1cc([C@@H](N)CO)c(O)c([C@@H](N)CO)c1,9.0
Cc1cc([C@@H]([NH3+])CO)c(O)c([C@@H]([NH3+])CO)c1,6.3
CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O,12.38
CC[C@H](C(=O)[O-])[C@H](CO)Cc1cncn1C,7.47
CCN(CC)Cc1cc([N+](=O)[O-])ccc1[O-],10.99
CC[NH+](CC)Cc1cc([N+](=O)[O-])ccc1O,5.75
CCCCCCCNCc1ccc(C)cc1,10.02
O=C(O)/C=C\C(=O)NOCc1ccccc1,3.8
O=C(O)CCC(=O)NOCc1ccccc1,4.6
C=C(C)[C@H]1C[NH2+][C@H](C(=O)O)[C@H]1CC(=O)OC,1.95
C=C(C)[C@H]1CN[C@H](C(=O)[O-])[C@H]1CC(=O)OC,9.52
O=C([O-])/C=C\C(=O)NOCc1ccccc1,10.0
O=C([O-])CCC(=O)NOCc1ccccc1,10.2
CCN(CC)S(=O)(=O)c1ccsc1C(=O)O,2.77
O=C([O-])C(CO)NCc1cc(Cl)ccc1[O-],10.15
O=C([O-])C(CO)[NH2+]Cc1cc(Cl)ccc1O,7.95
O=C(O)C(CO)[NH2+]Cc1cc(Cl)ccc1O,2.12
Cc1ccc(S(=O)(=O)NCCC(=O)[O-])cc1,11.2
COCC/N=C(\c1ccccc1)C(C)(C)O,5.75
CC(O)CN(Cc1ccccc1)CC(C)O,7.5
CCN(CC)CCOC(=O)c1ccccc1,8.9
N#CC(CCCCC(=O)O)c1ccccc1,4.75
CN(C)CCCCC(=O)Oc1ccccc1,10.0
Cc1ccc(OC(=O)CCCN(C)C)cc1,9.53
CCOC(=O)CC(c1ccccc1)N(C)C,7.66
CC(=O)C(Cc1ccc(C#N)cc1)C(C)=O,9.69
CN(C)Cc1cc(CC(C)(C)C)ccc1O,11.48
Cc1ccc(C(C)C)c(OCCN(C)C)c1,8.66
CC[NH+](CC)Cc1c(O)c(Cl)cc(Cl)c1Cl,5.13
CCN(CC)Cc1c([O-])c(Cl)cc(Cl)c1Cl,11.76
COC(=O)C[C@@H]1[C@@H](C(=O)O)[NH2+]C[C@H]1C(C)O,2.4
COC(=O)C[C@@H]1[C@@H](C(=O)[O-])NC[C@H]1C(C)O,9.41
CCOP(=O)(O)NS(=O)(=O)c1ccccc1,1.8
CCOP(=O)([O-])NS(=O)(=O)c1ccccc1,6.5
CC(=O)NS(=O)(=O)c1ccccc1C(=O)O,3.1
CCC(=O)NOC(=O)/C=C/c1ccccc1,6.8
CC(C)(C(=O)O)C(C(N)=O)c1ccccc1,4.8
CCN(CC)CCNc1cc(C)nc(N)n1,9.55
CCN(CC)CCNc1nc(C)cc(N)n1,9.8
CC[NH+](CC)CCNc1cc(C)nc(N)n1,7.6
CC[NH+](CC)CCNc1nc(C)cc(N)n1,6.97
N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],5.8
N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],-0.76
N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1,5.5
C[N+](C)(C)CCOC(=O)/C=C/c1c[nH]cn1,4.6
CN(C)Cc1ccc(NC(=O)/C=N/[O-])cc1,9.56
CN(C)Cc1cccc(NC(=O)/C=N/[O-])c1,9.12
C[NH+](C)Cc1ccc(NC(=O)/C=N/O)cc1,8.43
C[NH+](C)Cc1cccc(NC(=O)/C=N/O)c1,8.28
Cc1ccc(S(=O)(=O)NCCC(N)=[NH2+])cc1,9.49
Cc1ccc(S(=O)(=O)[N-]CCC(=N)N)cc1,10.8
C[N+](C)(C)NC(=O)c1ccc([N+](=O)[O-])cc1,3.11
C[N+](C)(C)NC(=O)c1cccc([N+](=O)[O-])c1,3.16
O=C(O)C1c2ccccc2-c2ccccc21,3.52
O=C(O)C1c2ccccc2-c2ccccc21,17.85
OC(O)=C1c2ccccc2-c2ccccc21,2.01
Cc1ccc2c(c1O)-c1c-2ccc(C)c1O,8.04
[O-]C(O)=C1c2ccccc2-c2ccccc21,9.61
Cc1ccc2c(c1[O-])-c1c-2ccc(C)c1O,11.47
O=C(O)C12CC3(F)CC(F)(CC(F)(C3)C1)C2,3.24
c1cc(-c2nn[nH]n2)cc(-c2nnn[nH]2)c1,3.38
c1cc(-c2nnn[nH]2)ccc1-c1nnn[nH]1,3.44
c1ccc(-c2nnn[nH]2)c(-c2nnn[nH]2)c1,2.71
c1coc(CSc2ncnc3nc[nH]c23)c1,8.42
O=C1c2ncnc([O-])c2C(=O)c2nc[nH]c21,5.99
Cn1c2ccccc2c(=N)c2ccccc21,11.01
CN1CCN(C)c2cccc3cccc1c23,4.62
Cc1ccnc2c1ccc1c(C)ccnc12,5.94
Cc1cc2c(C)ccnc2c2ncccc12,5.71
CCc1cnc2c(ccc3cccnc32)c1,4.98
Cc1cnc2c(ccc3cccnc32)c1C,5.62
Cc1cnc2c(ccc3cc(C)cnc32)c1,5.23
Cc1cnc2c(ccc3c(C)ccnc32)c1,5.57
CCc1ccnc2c1ccc1cccnc12,5.44
Cc1cc(N)nc2c1ccc1ccccc12,6.02
Cc1cc(N)nc2ccc3ccccc3c12,7.14
c1ccc2c(CC3=NCCN3)cccc2c1,10.35
Cc1ccc2ccc3ccc(C)nc3c2n1,6.15
Cc1cc(C)c2ccc3cccnc3c2n1,5.96
C[n+]1c2ccccc2cc2ccc(N)cc21,11.85
C[n+]1c2ccccc2cc2c(N)cccc21,10.0
C[n+]1c2ccccc2cc2cc(N)ccc21,9.8
Brc1cnc2c(ccc3cc(Br)cnc32)c1,3.9
Clc1ccnc2c1ccc1c(Cl)ccnc12,3.03
Nc1ccc2cc3cc(Cl)ccc3nc2c1,6.95
Nc1ccc2c(Cl)c3ccccc3nc2c1,6.74
Cc1cc(Cl)n(C)c2nc3ccccc3c1-2,7.45
Nc1ccc2cc3ccc(Cl)cc3nc2c1,7.26
Nc1cccc(-c2nc3ccccc3s2)c1,3.4
Nc1ccccc1-c1nc2ccccc2s1,2.6
Nc1ccc(-c2nc3ccccc3s2)cc1,3.0
[NH3+]c1cccc(-c2nc3ccccc3s2)c1,0.07
[NH3+]c1ccccc1-c1nc2ccccc2s1,-1.8
[NH3+]c1ccc(-c2nc3ccccc3s2)cc1,0.1
[O-][n+]1c2ccccc2[n+](O)c2ccccc21,-1.62
CN1c2ccccc2Nc2c(O)cccc21,9.26
Oc1c2c(nn1-c1ccccc1)CCCC2,11.4
CN1c2ccccc2Nc2ccc(O)cc21,10.1
CN1c2ccccc2Nc2ccc(O)cc21,1.0
Cc1ccc2nc3ccc(O)cc3nc2c1,7.2
COc1ccc2[nH]c3c(C)nccc3c2c1,14.56
COc1ccc2[nH]c3c(C)nccc3c2c1,7.09
COc1ccc2[nH]c3c(c2c1)CCN=C3C,14.54
COc1ccc2[nH]c3c(c2c1)CCN=C3C,9.21
COc1ccc2c(c1)[nH]c1c(C)nccc12,13.46
COc1ccc2c(c1)[nH]c1c(C)nccc12,7.73
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,15.34
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,9.72
COc1ccc2c3c([nH]c2c1)C(C)NCC3,15.6
Nc1c2ccccc2[nH+]c2ccc(O)cc12,7.71
C[n+]1c2ccccc2nc2c(O)cccc21,4.85
Nc1c2ccccc2[nH+]c2c(O)cccc12,7.05
Nc1c2ccccc2[nH+]c2cc(O)ccc12,6.63
C[n+]1c2ccccc2nc2ccc(O)cc21,3.0
[O-]c1cc2ccccc2cc1C1=NCCN1,10.85
Oc1cc2ccccc2cc1C1=[NH+]CCN1,7.01
Nc1c2ccccc2[nH+]c2cccc(O)c12,5.61
c1c[nH]c(P(c2ncc[nH]2)c2ncc[nH]2)n1,7.44
c1c[nH]c(P(c2[nH]cc[nH+]2)c2[nH]cc[nH+]2)n1,5.26
c1c[nH]c(P(c2ncc[nH]2)c2[nH]cc[nH+]2)n1,6.59
Nc1ncnc2c1nnn2Cc1ccco1,2.6
Cc1ccc2nc3ccc(C)cc3cc2c1,4.5
Cc1ccc(N(CC2CO2)CC2CO2)cc1,-0.48
c1ccc(CN(CC2CO2)CC2CO2)cc1,5.75
COc1ccc2nc3ccccc3cc2c1,3.82
COc1c2ccccc2nc2ccccc12,7.0
c1ccc(C2=Nc3ccccc3CO2)cc1,3.48
COc1nc2ccccc2c2ccccc12,2.38
Nc1ncc2[nH]c(-c3ccccc3)nc2n1,3.98
Nc1ncc2[nH]c(-c3ccccc3)nc2n1,9.2
Nc1ncnc2c1cnn2-c1ccccc1,3.89
Nc1ncnc2c1ncn2C1CCCCC1,4.19
c1ccc(Nc2ncnc3[nH]ncc23)cc1,3.92
c1nc(NC2CCCCC2)c2[nH]cnc2n1,4.2
c1nc(NC2CCCCC2)c2[nH]cnc2n1,10.2
c1coc(CNc2ncnc3[nH]ncc23)c1,4.01
c1coc(CNc2ncnc3nc[nH]c23)c1,10.0
c1coc(CNc2ncnc3nc[nH]c23)c1,3.8
c1cc(C2CCCN2)nc(C2CCCN2)c1,10.12
c1cc([C@@H]2CCCN2)nc([C@@H]2CCCN2)c1,10.14
Nc1ccc2c(N)c3ccccc3nc2c1,11.49
Nc1cccc2nc3ccccc3c(N)c12,11.0
Cn1c(-c2ccccn2)nc2ccccc21,4.47
Nc1ccc2nc3ccc(N)cc3cc2c1,6.18
Cc1cc(-c2ccccc2)nn2ccnc12,4.84
Cc1cn2nc(-c3ccccc3)ccc2n1,5.09
Nc1ccc2cc3ccc(N)cc3nc2c1,9.65
Nc1ccc2nc3cc(N)ccc3cc2c1,8.11
CN(C)c1nc2cc3c(cc2[nH]1)CCCC3,7.65
Nc1c2ccccc2nc2c(N)cccc12,9.3
Cc1ccc2nc3ccc(N)cc3nc2c1,4.8
c1cc(C2CCCN2)nc(C2CCC[NH2+]2)c1,9.46
c1cc([C@@H]2CCCN2)nc([C@@H]2CCC[NH2+]2)c1,9.39
C[n+]1ccc(-c2nc3ccccc3[nH]2)cc1,2.26
C[n+]1ccc(-c2nc3ccccc3[nH]2)cc1,8.89
Cn1c(-c2ccccn2)[nH+]c2ccccc21,-1.27
Cc1cc(C)c2c(O)c(CC(=O)O)oc2c1,4.75
O=C(O)c1cc(-c2ccccc2)oc(=O)c1,3.3
O=C(O)c1cc(=O)cc(-c2ccccc2)o1,1.51
O=C(O)Cc1ccc(-c2ccccc2)cc1,4.46
COc1ccc(C(O)c2ccccc2)cc1,-8.0
CC1=CC(=C2C=CC=CC=C2)C=C(C)C1=O,6.26
CP(=O)(Cc1ccccc1)c1ccccc1,-1.82
C/C=C/C1=C(O)C(=O)c2ccccc2C1=O,4.78
O=C(c1ccccc1)c1ccc(O)c(O)c1,7.74
O=C(O)c1cccc(Oc2ccccc2)c1,3.95
O=C(O)c1ccccc1Oc1ccccc1,3.53
O=C(O)c1ccc(Oc2ccccc2)cc1,4.52
Cc1cc(N)nc(Nc2ccc(Cl)cc2)n1,6.6
O=C(O)CCc1nnnn1-c1ccccc1,5.0
COc1cc(C)nc(-n2nc(C)cc2O)n1,6.9
Cc1cc(O)n(-c2nc(C)c(C)c([O-])n2)n1,10.3
Cc1cc(O)n(-c2nc(O)c(C)c(C)[nH+]2)n1,5.5
NS(=O)(=O)c1nnc(Nc2ccccc2)s1,7.7
Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,4.77
Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,2.15
[NH-]S(=O)(=O)c1nnc(Nc2ccccc2)s1,11.11
Nc1ccc(S(=O)(=O)Nc2ncc[nH]2)cc1,9.72
O=[N+]([O-])c1cc([N+](=O)[O-])c2cn[nH]c2c1O,2.5
C(=C/CN1CCCCC1)\CN1CCCCC1,9.7
CC1CC(/C=C2\CC(C)(C)CN2)=NC1(C)C,12.1
CN(C)c1cccc2cccc(N(C)C)c12,12.13
C/C(=N\c1ccccc1)Nc1ccccc1,8.3
Cc1cccc(N)c1-c1c(C)cccc1N,3.7
Cc1ccc(N)cc1-c1cc(N)ccc1C,5.0
Cc1cc(N)ccc1-c1ccc(N)cc1C,4.9
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,4.64
C(=C/C[NH+]1CCCCC1)\CN1CCCCC1,7.9
CN(C)c1cccc2cccc([NH+](C)C)c12,-9.0
Cc1cccc(N)c1-c1c(C)cccc1[NH3+],2.1
Cc1ccc(N)cc1-c1cc([NH3+])ccc1C,3.8
Cc1cc(N)ccc1-c1ccc([NH3+])cc1C,3.7
Cc1cc(-c2ccc([NH3+])c(C)c2)ccc1N,3.38
CCOC(=O)N1CCc2noc(O)c2CC1,4.7
O=C(O)c1ccc([N+](=O)[O-])c2cccnc12,1.41
O=C([O-])c1ccc([N+](=O)[O-])c2cccnc12,4.67
CC(=O)c1cc(C(=O)c2ccccc2)n[nH]1,9.01
c1coc(CNCCNCc2ccco2)c1,8.61
O=[N+]([O-])c1cccc(Nc2ccccc2)c1,-1.27
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,-2.5
c1coc(CNCC[NH2+]Cc2ccco2)c1,5.74
O=S(=O)(Nc1ccccn1)c1ccccc1,8.2
COc1ccc(OC)c2c1nc(CCl)n2C,4.1
Cc1ccc(S(=O)(=O)N2CCNCC2)cc1,7.41
CCOc1ccc2[nH]c(CC(C)C)nc2c1,6.07
COc1ccc(Nc2ccc(N)cc2)cc1,5.9
CN(C(=O)c1ccccc1)c1ccccn1,1.44
CCCCc1c(-c2ccccc2)n[nH]c1O,8.2
CCCc1c(C)nn(-c2ccccc2)c1O,11.4
Cc1nn(-c2ccccc2)c(O)c1C(C)C,11.6
CN(C(=O)c1ccccc1)c1cccnc1,3.66
NC(=O)C(c1ccccc1)c1ccccn1,3.8
Cn1ccc(=NC(=O)c2ccccc2)cc1,9.89
O=C(CN1CCCCC1)Nc1ccccc1,7.85
CN(C(=O)c1ccccc1)c1ccncc1,4.68
Nc1ccc(C(=O)c2ccc(N)cc2)cc1,2.92
Nc1ccc(C(=O)c2ccc([NH3+])cc2)cc1,1.37
CC1(C)NC(C)(C)[N+](O)=C1c1ccccc1,2.06
O=c1ccn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]1,9.3
O=C1CNC(=O)[C@H](Cc2ccc(O)cc2)N1,9.47
OC(CN1CCOCC1)CN1CCOCC1,6.98
COc1ccc(OC)c2c1nc(CO)n2C,5.24
Cc1cc(O)nn1-c1ccccc1C(=O)[O-],12.2
OC(CN1CCOCC1)C[NH+]1CCOCC1,5.0
O=[N+]([O-])c1cccc2c[n+](CCO)ccc12,11.67
O=S(=O)(Nc1nccs1)c1ccc(O)cc1,6.0
Nc1n[nH]c(N)c1/N=N/c1ccccc1O,8.22
Nc1n[nH]c(N)c1/N=N/c1ccccc1O,3.51
Nc1n[nH]c(N)c1/N=N/c1ccc(O)cc1,7.81
Nc1n[nH]c(N)c1/N=N/c1ccc(O)cc1,3.48
Cc1cc(C)cc(C(=N)c2ccccc2)c1,6.82
Cc1ccc(C)c(C(=N)c2ccccc2)c1,6.79
Cc1ccc(C(=N)c2ccccc2)c(C)c1,6.79
Cc1cccc(C)c1C(=N)c1ccccc1,7.71
Fc1cccc(NC(=S)c2ccccc2)c1,10.29
Fc1ccc(NC(=S)c2ccccc2)cc1,10.77
S=C(Nc1ccccc1)c1ccc(Cl)cc1,10.76
S=C(Nc1ccccc1)c1cccc(Br)c1,10.49
S=C(Nc1ccc(Cl)cc1)c1ccccc1,10.85
S=C(Nc1ccc(Br)cc1)c1ccccc1,10.42
S=C(NCc1ccccc1)c1ccccc1,12.16
Cc1ccc(C(=S)Nc2ccccc2)cc1,11.5
Cc1ccccc1NC(=S)c1ccccc1,10.21
Cc1ccc(NC(=S)c2ccccc2)cc1,10.81
Cc1ccccc1C(=S)Nc1ccccc1,10.87
N=C(SCc1ccccc1)c1ccccc1,4.43
O=C(c1ccccc1)N(O)c1ccccc1,-2.08
O=C(c1ccccc1)N(O)c1ccccc1,7.87
O=C(CCN1CCOCC1)c1ccccc1,6.5
[O-]c1c(Cl)cc(Cl)cc1CN1CCOCC1,8.85
Oc1c(Cl)cc(Cl)cc1C[NH+]1CCOCC1,5.67
O=S(=O)(Nc1ccccc1)c1ccccc1,8.22
COc1ccccc1C(=N)c1ccccc1,7.29
N[C@H](c1ccccc1)[C@H](O)c1ccccc1,10.46
O=C(CCN1CCCCC1)c1ccccc1,9.23
CCOc1ccc(Nc2ccccc2)cc1,1.41
COc1cccc(C(=N)c2ccccc2)c1,6.59
C[n+]1cccc(CC(=O)c2ccccc2)c1,10.98
C[n+]1cccc(/C=C(/O)c2ccccc2)c1,6.75
C[n+]1ccccc1/C=C/c1ccc(O)cc1,8.4
CC(C(=O)c1ccccc1)[n+]1ccccc1,11.465
C[n+]1ccc(C(=O)Cc2ccccc2)cc1,9.02
C[n+]1cccc(C(=O)Cc2ccccc2)c1,10.265
[O-]c1c(Cl)cc(Cl)cc1CN1CCCCC1,11.12
Oc1c(Cl)cc(Cl)cc1C[NH+]1CCCCC1,5.97
C[Si](C)(C)OC1CN(Cc2ccccc2)C1,8.08
O=C(c1ccccc1)c1ccc([O-])[n+](O)c1,5.13
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,6.73
O=[N+]([O-])c1cccc(-c2ccc(O)cc2)c1,9.14
O=[N+]([O-])c1ccc(-c2ccc(O)cc2)cc1,9.01
CCOC(=O)c1cnc2ccccc2c1[O-],9.62
Cn1c(=O)c2[nH]c([N+](=O)[O-])nc2n(C)c1=O,3.58
O=[N+]([O-])c1cc([N+](=O)[O-])c2nnn(O)c2c1,1.6
N=C(Nc1ccccc1)Nc1ccccc1,9.94
N=C(N)N(c1ccccc1)c1ccccc1,10.42
Cc1ccc(/N=N/c2ccc(N)cc2)cc1,3.04
Cc1cccc(/N=N/c2ccc(N)cc2)c1,2.88
Cc1ccc(N=C2C=CC(=N)C=C2)c(N)c1,4.2
CC/N=c1\sc(-c2ccccc2)nn1CC,6.7
CCN(CC)c1nnc(-c2ccccc2)s1,3.09
CC1=Nc2ccc([N+](=O)[O-])cc2N=C(C)C1,4.95
CC1=Nc2ccc([N+](=O)[O-])cc2[NH+]=C(C)C1,2.2
NCC[n+]1ccc2c([N+](=O)[O-])cccc2c1,6.65
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,7.25
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,2.35
O=S(=O)(Nc1ncccn1)c1ccccc1,5.91
O=S(=O)(Nc1ncccn1)c1ccccc1,0.15
O=[N+]([O-])c1ccc2[nH]c(C(F)(F)Cl)nc2c1,0.77
O=[N+]([O-])c1ccc2[nH]c(C(F)(F)F)nc2c1,0.18
COc1ccc(/N=N/c2ccncc2)cc1,4.53
CC(=O)Nc1ccc(C2CCC[NH+]2C)cn1,2.2
O=C(CCl)Nc1nnc(-c2ccccc2)s1,6.9
O=C1C=C(S(=O)(=O)[O-])c2cn[nH]c2/C1=N\O,5.85
O=C1/C(=N\O)C=C(S(=O)(=O)[O-])c2cn[nH]c21,6.35
O=C1C=C(S(=O)(=O)[O-])c2[nH]ncc2/C1=N/O,7.75
O=C1C=C(S(=O)(=O)[O-])/C(=N\O)c2cn[nH]c21,8.6
O=C1C=C(S(=O)(=O)[O-])/C(=N/O)c2[nH]ncc21,7.15
O=C(c1ccc([N+](=O)[O-])cc1)c1cc[nH]n1,11.68
Nc1ccc(S(=O)(=O)Nc2ncco2)cc1,6.5
N=C(N)Nc1nccc(-c2csc(N)n2)n1,9.2
NC(=[NH2+])Nc1nccc(-c2csc(N)n2)n1,2.7
c1ccc2c(c1)C1CCN2c2ccccc21,4.54
CCCCNCCCCCCNCCCC,11.28
CC(C)(C)NCCCCCCNC(C)(C)C,11.01
N#CC(C#N)=C(C(C#N)C#N)C(C#N)C#N,2.25
CCCCCCCCCCCCCCCN,10.61
CCCCCN(CC(O)CC)CC(O)CC,9.2
CCCCCCN(CC(C)O)CC(O)CC,8.9
CCCCCCCCN(CCO)CC(C)O,8.2
CCCCCCCCCCNCCC(=O)[O-],10.6
CCCCCCCCCC[NH2+]CCC(=O)O,3.57
NCCCCCCC#CC#CCCC(=O)[O-],10.74
[NH3+]CCCCCCC#CC#CCCC(=O)O,4.21
C=CC[NH+](CC=C)CCCNC(=O)/C=N/O,8.14
CCC[NH+](CCC)CCCNC(=O)/C=N/O,8.73
C=CCN(CC=C)CCCNC(=O)/C=N/[O-],9.34
